Gradient Profiler Text Data File: 20240419_MV_A_30.csv
Date: 2024-04-19
Time: 15:13:04

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
8.40, 0.085798, , 
8.43, 0.085588, , 
8.46, 0.085319, , 
8.49, 0.084967, , 
8.52, 0.084799, , 
8.55, 0.084567, , 
8.58, 0.084367, , 
8.61, 0.084031, , 
8.64, 0.083875, , 
8.67, 0.083679, , 
8.70, 0.083368, , 
8.73, 0.083225, , 
8.76, 0.083171, , 
8.79, 0.082978, , 
8.82, 0.082705, , 
8.85, 0.082594, , 
8.88, 0.082584, , 
8.91, 0.082550, , 
8.94, 0.082426, , 
8.97, 0.082331, , 
9.00, 0.082264, , 
9.03, 0.082153, , 
9.06, 0.082080, , 
9.09, 0.082042, , 
9.12, 0.082118, , 
9.15, 0.082074, , 
9.18, 0.081988, , 
9.21, 0.082023, , 
9.24, 0.082134, , 
9.27, 0.082125, , 
9.30, 0.082026, , 
9.33, 0.082010, , 
9.36, 0.082147, , 
9.39, 0.082258, , 
9.42, 0.082321, , 
9.45, 0.082401, , 
9.48, 0.082546, , 
9.51, 0.082537, , 
9.55, 0.082575, , 
9.57, 0.082721, , 
9.59, 0.082848, 3, 0.586
9.60, 0.082937, , 
9.63, 0.083105, , 
9.66, 0.083200, , 
9.69, 0.083511, , 
9.72, 0.083742, , 
9.76, 0.083869, , 
9.78, 0.084072, , 
9.81, 0.084294, , 
9.84, 0.084481, , 
9.87, 0.084595, , 
9.90, 0.084732, , 
9.93, 0.084998, , 
9.97, 0.085195, , 
9.99, 0.085427, , 
10.02, 0.085579, , 
10.05, 0.085839, , 
10.08, 0.086102, , 
10.11, 0.086334, , 
10.14, 0.086546, , 
10.17, 0.086759, , 
10.20, 0.086974, , 
10.23, 0.087216, , 
10.26, 0.087507, , 
10.29, 0.087698, , 
10.32, 0.087885, , 
10.35, 0.087923, , 
10.38, 0.088094, , 
10.41, 0.088392, , 
10.44, 0.088545, , 
10.47, 0.088678, , 
10.50, 0.088805, , 
10.53, 0.088966, , 
10.57, 0.089077, , 
10.59, 0.089144, , 
10.62, 0.089211, , 
10.65, 0.089306, , 
10.68, 0.089382, , 
10.71, 0.089420, , 
10.74, 0.089550, , 
10.77, 0.089817, , 
10.80, 0.089829, , 
10.83, 0.089769, , 
10.86, 0.089699, , 
10.89, 0.089683, , 
10.92, 0.089522, , 
10.95, 0.089439, , 
10.98, 0.089426, , 
11.01, 0.089382, , 
11.04, 0.089227, , 
11.07, 0.089024, , 
11.10, 0.088944, , 
11.13, 0.088830, , 
11.16, 0.088665, , 
11.19, 0.088323, , 
11.22, 0.088183, , 
11.25, 0.088031, , 
11.28, 0.087656, , 
11.31, 0.087342, , 
11.34, 0.087130, , 
11.37, 0.087000, , 
11.40, 0.086638, , 
11.43, 0.086346, , 
11.46, 0.086067, , 
11.49, 0.085779, , 
11.52, 0.085350, , 
11.55, 0.085027, , 
11.58, 0.084776, , 
11.61, 0.084497, , 
11.64, 0.084148, , 
11.67, 0.083809, , 
11.70, 0.083517, , 
11.73, 0.083206, , 
11.76, 0.082740, , 
11.79, 0.082407, , 
11.82, 0.082131, , 
11.85, 0.081750, , 
11.88, 0.081392, , 
11.91, 0.081043, , 
11.94, 0.080796, , 
11.97, 0.080450, , 
12.00, 0.080006, , 
12.03, 0.079650, , 
12.06, 0.079359, , 
12.09, 0.079038, , 
12.12, 0.078550, , 
12.15, 0.078093, , 
12.18, 0.077833, , 
12.21, 0.077440, , 
12.24, 0.077065, , 
12.27, 0.076739, , 
12.30, 0.076466, , 
12.33, 0.076025, , 
12.36, 0.075597, , 
12.39, 0.075340, , 
12.42, 0.075051, , 
12.45, 0.074772, , 
12.48, 0.074429, , 
12.51, 0.074090, , 
12.54, 0.073839, , 
12.57, 0.073583, , 
12.60, 0.073215, , 
12.63, 0.072920, , 
12.66, 0.072771, , 
12.69, 0.072498, , 
12.72, 0.072142, , 
12.75, 0.071949, , 
12.78, 0.071822, , 
12.79, 0.071724, 4, 0.586
12.81, 0.071499, , 
12.84, 0.071245, , 
12.87, 0.071016, , 
12.90, 0.070829, , 
12.93, 0.070515, , 
12.96, 0.070217, , 
12.99, 0.070103, , 
13.02, 0.069906, , 
13.05, 0.069618, , 
13.08, 0.069348, , 
13.11, 0.069148, , 
13.14, 0.069021, , 
13.17, 0.068739, , 
13.20, 0.068495, , 
13.23, 0.068377, , 
13.26, 0.068244, , 
13.29, 0.067990, , 
13.32, 0.067721, , 
13.35, 0.067607, , 
13.38, 0.067419, , 
13.41, 0.067147, , 
13.45, 0.067039, , 
13.47, 0.067048, , 
13.50, 0.066934, , 
13.53, 0.066699, , 
13.56, 0.066582, , 
13.59, 0.066582, , 
13.62, 0.066487, , 
13.65, 0.066398, , 
13.68, 0.066255, , 
13.71, 0.066243, , 
13.74, 0.066078, , 
13.77, 0.065935, , 
13.80, 0.065970, , 
13.83, 0.066062, , 
13.86, 0.065878, , 
13.89, 0.065707, , 
13.92, 0.065631, , 
13.95, 0.065615, , 
13.98, 0.065494, , 
14.01, 0.065427, , 
14.04, 0.065370, , 
14.07, 0.065351, , 
14.10, 0.065180, , 
14.13, 0.065085, , 
14.16, 0.065009, , 
14.19, 0.064872, , 
14.22, 0.064704, , 
14.25, 0.064590, , 
14.28, 0.064562, , 
14.31, 0.064489, , 
14.34, 0.064282, , 
14.38, 0.064149, , 
14.40, 0.064156, , 
14.43, 0.064171, , 
14.46, 0.064029, , 
14.49, 0.063838, , 
14.52, 0.063743, , 
14.55, 0.063670, , 
14.58, 0.063515, , 
14.61, 0.063391, , 
14.64, 0.063312, , 
14.67, 0.063226, , 
14.70, 0.063049, , 
14.73, 0.063010, , 
14.76, 0.063080, , 
14.79, 0.063026, , 
14.82, 0.062807, , 
14.85, 0.062668, , 
14.88, 0.062677, , 
14.91, 0.062633, , 
14.94, 0.062421, , 
14.97, 0.062211, , 
15.00, 0.062176, , 
15.03, 0.062113, , 
15.06, 0.061919, , 
15.09, 0.061770, , 
15.12, 0.061770, , 
15.15, 0.061656, , 
15.18, 0.061555, , 
15.21, 0.061437, , 
15.24, 0.061390, , 
15.27, 0.061222, , 
15.30, 0.061025, , 
15.33, 0.060911, , 
15.36, 0.060885, , 
15.39, 0.060724, , 
15.42, 0.060593, , 
15.45, 0.060632, , 
15.48, 0.060616, , 
15.51, 0.060514, , 
15.54, 0.060333, , 
15.57, 0.060197, , 
15.60, 0.060137, , 
15.63, 0.060115, , 
15.66, 0.060115, , 
15.69, 0.060023, , 
15.72, 0.059816, , 
15.75, 0.059743, , 
15.78, 0.059699, , 
15.81, 0.059651, , 
15.84, 0.059674, , 
15.87, 0.059597, , 
15.90, 0.059493, , 
15.93, 0.059480, , 
