Gradient Profiler Text Data File: 20231116_MV_I_40C.csv
Date: 2023-11-16
Time: 18:01:10

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
10.59, 0.310732, , 
10.62, 0.307668, , 
10.65, 0.304591, , 
10.68, 0.301515, , 
10.71, 0.297987, , 
10.74, 0.295076, , 
10.77, 0.292234, , 
10.80, 0.288928, , 
10.83, 0.286112, , 
10.86, 0.283809, , 
10.89, 0.280650, , 
10.92, 0.277903, , 
10.95, 0.274696, , 
10.97, 0.272891, 3, 0.586
10.98, 0.272000, , 
11.01, 0.268996, , 
11.04, 0.266880, , 
11.07, 0.264359, , 
11.10, 0.261444, , 
11.13, 0.258979, , 
11.16, 0.256181, , 
11.19, 0.253825, , 
11.22, 0.251439, , 
11.25, 0.249092, , 
11.28, 0.246869, , 
11.31, 0.244753, , 
11.34, 0.242272, , 
11.37, 0.240150, , 
11.40, 0.237749, , 
11.43, 0.235726, , 
11.46, 0.234063, , 
11.49, 0.231745, , 
11.52, 0.229784, , 
11.55, 0.227475, , 
11.58, 0.225537, , 
11.61, 0.223656, , 
11.64, 0.221404, , 
11.67, 0.219745, , 
11.70, 0.217373, , 
11.73, 0.215403, , 
11.76, 0.213531, , 
11.79, 0.211428, , 
11.82, 0.209627, , 
11.85, 0.207543, , 
11.88, 0.206081, , 
11.91, 0.204317, , 
11.94, 0.202258, , 
11.97, 0.200514, , 
12.00, 0.198484, , 
12.03, 0.196727, , 
12.06, 0.195036, , 
12.09, 0.193431, , 
12.12, 0.191829, , 
12.15, 0.190062, , 
12.18, 0.188572, , 
12.21, 0.187055, , 
12.24, 0.185362, , 
12.28, 0.183960, , 
12.30, 0.182558, , 
12.33, 0.181203, , 
12.36, 0.179823, , 
12.39, 0.178142, , 
12.42, 0.176699, , 
12.45, 0.175135, , 
12.48, 0.174088, , 
12.51, 0.172883, , 
12.54, 0.171424, , 
12.57, 0.170111, , 
12.60, 0.168512, , 
12.63, 0.167094, , 
12.66, 0.165699, , 
12.69, 0.164395, , 
12.72, 0.163180, , 
12.75, 0.161921, , 
12.78, 0.160475, , 
12.81, 0.159206, , 
12.84, 0.157763, , 
12.87, 0.156583, , 
12.90, 0.155393, , 
12.93, 0.154074, , 
12.96, 0.153163, , 
12.99, 0.151898, , 
13.02, 0.150848, , 
13.05, 0.149820, , 
13.08, 0.148615, , 
13.11, 0.147622, , 
13.14, 0.146645, , 
13.17, 0.145719, , 
13.20, 0.144862, , 
13.23, 0.143933, , 
13.26, 0.143178, , 
13.29, 0.142252, , 
13.32, 0.141424, , 
13.35, 0.140723, , 
13.38, 0.139790, , 
13.41, 0.139045, , 
13.44, 0.138173, , 
13.47, 0.137408, , 
13.50, 0.136656, , 
13.53, 0.135806, , 
13.56, 0.135166, , 
13.59, 0.134224, , 
13.62, 0.133418, , 
13.65, 0.132679, , 
13.68, 0.131775, , 
13.71, 0.130982, , 
13.74, 0.130002, , 
13.77, 0.129298, , 
13.80, 0.128530, , 
13.83, 0.127667, , 
13.86, 0.126915, , 
13.89, 0.126043, , 
13.92, 0.125336, , 
13.95, 0.124609, , 
13.98, 0.123934, , 
14.01, 0.123255, , 
14.04, 0.122532, , 
14.07, 0.121939, , 
14.10, 0.121323, , 
14.13, 0.120600, , 
14.17, 0.119994, , 
14.18, 0.119668, 4, 0.587
14.19, 0.119347, , 
14.22, 0.118741, , 
14.25, 0.118199, , 
14.28, 0.117644, , 
14.31, 0.117178, , 
14.34, 0.116629, , 
14.37, 0.116248, , 
14.40, 0.115836, , 
14.43, 0.115297, , 
14.46, 0.114748, , 
14.49, 0.114107, , 
14.52, 0.113555, , 
14.55, 0.112978, , 
14.58, 0.112369, , 
14.61, 0.111808, , 
14.64, 0.111224, , 
14.67, 0.110694, , 
14.70, 0.110206, , 
14.73, 0.109635, , 
14.76, 0.109118, , 
14.79, 0.108550, , 
14.82, 0.107973, , 
14.85, 0.107456, , 
14.88, 0.106935, , 
14.91, 0.106479, , 
14.94, 0.106025, , 
14.97, 0.105492, , 
15.00, 0.105099, , 
15.03, 0.104655, , 
15.06, 0.104309, , 
15.09, 0.103954, , 
15.12, 0.103611, , 
15.15, 0.103332, , 
15.18, 0.102958, , 
15.21, 0.102641, , 
15.24, 0.102355, , 
15.27, 0.101952, , 
15.30, 0.101664, , 
15.33, 0.101362, , 
15.36, 0.101115, , 
15.39, 0.100836, , 
15.43, 0.100446, , 
15.45, 0.100160, , 
15.48, 0.099697, , 
15.51, 0.099256, , 
15.54, 0.098828, , 
15.57, 0.098444, , 
15.60, 0.098146, , 
15.63, 0.097807, , 
15.66, 0.097486, , 
15.69, 0.097204, , 
15.72, 0.096909, , 
15.75, 0.096649, , 
15.78, 0.096360, , 
15.81, 0.096072, , 
15.84, 0.095850, , 
15.87, 0.095643, , 
15.90, 0.095520, , 
15.93, 0.095399, , 
15.96, 0.095231, , 
15.99, 0.095098, , 
16.02, 0.094990, , 
16.05, 0.094933, , 
16.08, 0.094796, , 
16.11, 0.094657, , 
16.14, 0.094543, , 
16.17, 0.094473, , 
16.20, 0.094460, , 
16.24, 0.094409, , 
16.26, 0.094384, , 
16.29, 0.094371, , 
16.32, 0.094381, , 
16.35, 0.094384, , 
16.38, 0.094387, , 
16.41, 0.094419, , 
16.44, 0.094432, , 
16.47, 0.094444, , 
16.50, 0.094549, , 
16.53, 0.094689, , 
16.56, 0.094774, , 
16.59, 0.094831, , 
16.62, 0.094866, , 
16.66, 0.094885, , 
16.68, 0.094974, , 
16.71, 0.095104, , 
16.74, 0.095221, , 
16.77, 0.095323, , 
16.80, 0.095396, , 
16.83, 0.095561, , 
16.86, 0.095650, , 
16.89, 0.095767, , 
16.92, 0.095957, , 
16.95, 0.096113, , 
16.98, 0.096252, , 
17.02, 0.096395, , 
17.04, 0.096589, , 
17.07, 0.096773, , 
17.10, 0.096976, , 
17.13, 0.097188, , 
17.16, 0.097302, , 
17.20, 0.097499, , 
17.22, 0.097626, , 
17.25, 0.097753, , 
17.28, 0.097962, , 
17.31, 0.098121, , 
17.34, 0.098219, , 
17.37, 0.098298, 5, 0.583
17.37, 0.098311, , 
17.40, 0.098378, , 
17.43, 0.098400, , 
17.46, 0.098412, , 
17.49, 0.098419, , 
17.52, 0.098428, , 
17.55, 0.098444, , 
17.58, 0.098451, , 
17.61, 0.098441, , 
17.64, 0.098447, , 
17.67, 0.098339, , 
17.70, 0.098232, , 
17.73, 0.098175, , 
17.76, 0.098114, , 
17.79, 0.098054, , 
17.82, 0.098013, , 
17.85, 0.097962, , 
17.88, 0.097870, , 
17.91, 0.097724, , 
17.94, 0.097629, , 
17.97, 0.097566, , 
18.00, 0.097458, , 
18.03, 0.097296, , 
18.06, 0.097128, , 
18.09, 0.097004, , 
18.12, 0.096871, , 
18.15, 0.096693, , 
18.18, 0.096557, , 
18.21, 0.096373, , 
18.24, 0.096195, , 
18.27, 0.095992, , 
18.30, 0.095748, , 
18.33, 0.095510, , 
18.36, 0.095244, , 
18.39, 0.094930, , 
18.42, 0.094644, , 
18.45, 0.094337, , 
18.48, 0.094035, , 
18.51, 0.093683, , 
18.54, 0.093372, , 
18.57, 0.093118, , 
18.60, 0.092808, , 
18.63, 0.092516, , 
18.66, 0.092138, , 
18.69, 0.091885, , 
18.72, 0.091625, , 
18.75, 0.091222, , 
18.78, 0.090946, , 
18.81, 0.090638, , 
18.84, 0.090334, , 
18.87, 0.090035, , 
18.90, 0.089731, , 
18.93, 0.089477, , 
18.97, 0.089100, , 
18.99, 0.088849, , 
19.02, 0.088573, , 
19.05, 0.088253, , 
19.08, 0.087945, , 
19.11, 0.087634, , 
19.14, 0.087308, , 
19.18, 0.087009, , 
19.20, 0.086749, , 
19.23, 0.086464, , 
19.26, 0.086140, , 
19.29, 0.085817, , 
19.32, 0.085515, , 
19.35, 0.085141, , 
19.38, 0.084773, , 
19.41, 0.084516, , 
19.44, 0.084161, , 
19.47, 0.083847, , 
19.50, 0.083501, , 
19.53, 0.083219, , 
19.56, 0.082908, , 
19.59, 0.082489, , 
19.62, 0.082131, , 
19.65, 0.081849, , 
19.68, 0.081544, , 
19.71, 0.081335, , 
19.74, 0.081078, , 
19.77, 0.080764, , 
19.80, 0.080459, , 
19.83, 0.080145, , 
19.86, 0.079898, , 
19.89, 0.079689, , 
19.92, 0.079451, , 
19.96, 0.079267, , 
19.98, 0.079127, , 
20.01, 0.078940, , 
20.04, 0.078788, , 
20.07, 0.078639, , 
