Gradient Profiler Text Data File: 20231116_BY4742_40C.csv
Date: 2023-11-16
Time: 17:45:00

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
8.88, 0.281427, , 
8.91, 0.277827, , 
8.94, 0.274829, , 
8.97, 0.271349, , 
9.00, 0.268365, , 
9.03, 0.265906, , 
9.06, 0.262522, , 
9.09, 0.259617, , 
9.12, 0.256257, , 
9.15, 0.253403, , 
9.18, 0.250570, , 
9.21, 0.247322, , 
9.24, 0.245067, , 
9.27, 0.241942, , 
9.30, 0.239322, , 
9.33, 0.236766, , 
9.36, 0.233803, , 
9.39, 0.231285, , 
9.42, 0.228414, , 
9.45, 0.226441, , 
9.48, 0.224123, , 
9.51, 0.221493, , 
9.54, 0.219270, , 
9.57, 0.216688, , 
9.59, 0.215232, 3, 0.586
9.60, 0.214496, , 
9.64, 0.212348, , 
9.66, 0.210277, , 
9.69, 0.208238, , 
9.72, 0.205887, , 
9.75, 0.203924, , 
9.78, 0.202043, , 
9.81, 0.199832, , 
9.84, 0.198271, , 
9.87, 0.196130, , 
9.90, 0.194344, , 
9.93, 0.192533, , 
9.96, 0.190481, , 
9.99, 0.188746, , 
10.02, 0.186716, , 
10.05, 0.185216, , 
10.08, 0.183462, , 
10.11, 0.181457, , 
10.14, 0.179785, , 
10.17, 0.177907, , 
10.20, 0.176258, , 
10.23, 0.174647, , 
10.26, 0.173131, , 
10.29, 0.171621, , 
10.32, 0.169851, , 
10.35, 0.168382, , 
10.38, 0.166964, , 
10.41, 0.165369, , 
10.44, 0.164033, , 
10.47, 0.162717, , 
10.50, 0.161385, , 
10.53, 0.160065, , 
10.56, 0.158533, , 
10.59, 0.157290, , 
10.62, 0.155910, , 
10.65, 0.154695, , 
10.68, 0.153702, , 
10.71, 0.152348, , 
10.74, 0.151203, , 
10.77, 0.149896, , 
10.80, 0.148789, , 
10.83, 0.147641, , 
10.87, 0.146286, , 
10.89, 0.145313, , 
10.92, 0.144006, , 
10.95, 0.142924, , 
10.98, 0.141811, , 
11.01, 0.140536, , 
11.04, 0.139432, , 
11.07, 0.138344, , 
11.10, 0.137237, , 
11.13, 0.136152, , 
11.16, 0.134998, , 
11.19, 0.134052, , 
11.22, 0.133031, , 
11.25, 0.131832, , 
11.28, 0.130855, , 
11.31, 0.129964, , 
11.34, 0.129022, , 
11.37, 0.128124, , 
11.40, 0.127093, , 
11.43, 0.126205, , 
11.46, 0.125171, , 
11.49, 0.124264, , 
11.52, 0.123547, , 
11.55, 0.122535, , 
11.58, 0.121663, , 
11.61, 0.120851, , 
11.64, 0.119972, , 
11.67, 0.119236, , 
11.70, 0.118513, , 
11.73, 0.117669, , 
11.76, 0.116895, , 
11.80, 0.116039, , 
11.82, 0.115436, , 
11.85, 0.114710, , 
11.88, 0.113863, , 
11.91, 0.113143, , 
11.94, 0.112277, , 
11.97, 0.111481, , 
12.00, 0.110859, , 
12.03, 0.109952, , 
