Gradient Profiler Text Data File: 2025_1_28_C5_SH.csv
Date: 2025-01-28
Time: 18:20:59

User: Jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
12.24, 0.098647, , 
12.27, 0.098057, , 
12.30, 0.097597, , 
12.33, 0.096846, , 
12.36, 0.096179, , 
12.40, 0.095434, , 
12.42, 0.095025, , 
12.45, 0.094375, , 
12.48, 0.093648, , 
12.51, 0.093147, , 
12.54, 0.092567, , 
12.57, 0.091878, , 
12.60, 0.091193, , 
12.63, 0.090806, , 
12.66, 0.090067, , 
12.69, 0.089360, , 
12.72, 0.088900, , 
12.75, 0.088373, , 
12.78, 0.087752, , 
12.80, 0.087415, 4, 0.586
12.81, 0.087000, , 
12.84, 0.086508, , 
12.87, 0.086083, , 
12.90, 0.085550, , 
12.93, 0.084960, , 
12.96, 0.084434, , 
12.99, 0.083948, , 
13.02, 0.083438, , 
13.05, 0.082721, , 
13.08, 0.082388, , 
13.11, 0.081918, , 
13.14, 0.081221, , 
13.17, 0.080738, , 
13.20, 0.080145, , 
13.23, 0.079739, , 
13.26, 0.079197, , 
13.29, 0.078667, , 
13.32, 0.078144, , 
13.35, 0.077589, , 
13.38, 0.076992, , 
13.42, 0.076390, , 
13.44, 0.076031, , 
13.47, 0.075457, , 
13.50, 0.074842, , 
13.53, 0.074382, , 
13.56, 0.073979, , 
13.59, 0.073510, , 
13.62, 0.072897, , 
13.65, 0.072390, , 
13.68, 0.071876, , 
