Gradient Profiler Text Data File: 2-C2_SH_42_012126.csv
Date: 2026-01-21
Time: 15:41:29

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
15.15, 0.102568, , 
15.18, 0.101797, , 
15.21, 0.101172, , 
15.24, 0.100633, , 
15.27, 0.099989, , 
15.30, 0.099396, , 
15.33, 0.098720, , 
15.36, 0.098232, , 
15.39, 0.097654, , 
15.42, 0.096982, , 
15.45, 0.096379, , 
15.48, 0.095666, , 
15.51, 0.095133, , 
15.54, 0.094603, , 
15.57, 0.094032, , 
15.60, 0.093458, , 
15.63, 0.092833, , 
15.66, 0.092303, , 
15.69, 0.091758, , 
15.72, 0.091158, , 
15.75, 0.090787, , 
15.78, 0.090295, , 
15.81, 0.089820, , 
15.84, 0.089439, , 
15.87, 0.088982, , 
15.90, 0.088529, , 
15.93, 0.087939, , 
15.97, 0.087507, , 
15.99, 0.087263, 5, 0.585
15.99, 0.087200, , 
16.02, 0.086721, , 
16.05, 0.086321, , 
16.08, 0.086036, , 
16.11, 0.085728, , 
16.14, 0.085312, , 
16.18, 0.084878, , 
16.20, 0.084646, , 
16.23, 0.084323, , 
16.26, 0.083942, , 
16.29, 0.083549, , 
16.32, 0.083206, , 
16.35, 0.082987, , 
16.38, 0.082664, , 
16.41, 0.082201, , 
16.44, 0.081899, , 
16.47, 0.081563, , 
16.50, 0.081227, , 
16.53, 0.080783, , 
16.56, 0.080405, , 
16.59, 0.080075, , 
16.62, 0.079584, , 
16.65, 0.079219, , 
16.68, 0.078899, , 
16.71, 0.078610, , 
16.74, 0.078239, , 
16.77, 0.077776, , 
16.80, 0.077586, , 
16.83, 0.077329, , 
16.86, 0.077037, , 
16.89, 0.076729, , 
16.92, 0.076390, , 
16.95, 0.076180, , 
16.99, 0.075860, , 
17.01, 0.075647, , 
17.04, 0.075470, , 
17.07, 0.075222, , 
17.10, 0.074953, , 
17.13, 0.074693, , 
17.16, 0.074499, , 
17.20, 0.074309, , 
17.22, 0.074052, , 
17.25, 0.073811, , 
17.28, 0.073592, , 
17.31, 0.073402, , 
17.34, 0.073170, , 
17.37, 0.072875, , 
17.40, 0.072745, , 
17.43, 0.072561, , 
17.46, 0.072393, , 
17.49, 0.072215, , 
17.52, 0.072117, , 
17.55, 0.071993, , 
17.58, 0.071768, , 
17.61, 0.071629, , 
17.64, 0.071556, , 
17.67, 0.071480, , 
17.70, 0.071315, , 
17.73, 0.071146, , 
17.76, 0.071064, , 
17.79, 0.071042, , 
17.82, 0.070972, , 
17.85, 0.070966, , 
17.88, 0.070988, , 
17.91, 0.071001, , 
17.94, 0.070943, , 
17.97, 0.070928, , 
18.00, 0.070978, , 
18.03, 0.071016, , 
18.06, 0.070982, , 
18.09, 0.070959, , 
18.12, 0.071039, , 
18.15, 0.071118, , 
18.19, 0.071200, , 
18.21, 0.071242, , 
18.24, 0.071343, , 
18.27, 0.071410, , 
18.30, 0.071381, , 
18.33, 0.071381, , 
18.36, 0.071419, , 
18.39, 0.071457, , 
18.42, 0.071556, , 
18.45, 0.071676, , 
18.48, 0.071841, , 
18.51, 0.072022, , 
18.54, 0.072206, , 
18.57, 0.072292, , 
18.60, 0.072434, , 
