Gradient Profiler Text Data File: 20240906_yHG005_rep2_sample_5_30C.csv
Date: 2024-09-06
Time: 18:23:55

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
8.46, 0.282121, , 
8.49, 0.278344, , 
8.52, 0.273820, , 
8.55, 0.269814, , 
8.58, 0.265808, , 
8.61, 0.261142, , 
8.64, 0.257219, , 
8.67, 0.254078, , 
8.70, 0.249898, , 
8.73, 0.246428, , 
8.76, 0.242856, , 
8.79, 0.238685, , 
8.82, 0.235189, , 
8.85, 0.231190, , 
8.88, 0.227840, , 
8.91, 0.224573, , 
8.94, 0.221360, , 
8.97, 0.218229, , 
9.00, 0.214569, , 
9.03, 0.211517, , 
9.06, 0.208650, , 
9.09, 0.205354, , 
9.12, 0.202515, , 
9.15, 0.199718, , 
9.18, 0.197047, , 
9.21, 0.194360, , 
9.24, 0.191207, , 
9.27, 0.188581, , 
9.30, 0.185971, , 
9.33, 0.183005, , 
9.36, 0.180569, , 
9.39, 0.178228, , 
9.42, 0.176119, , 
9.45, 0.173571, , 
9.48, 0.170786, , 
9.51, 0.168417, , 
9.54, 0.165724, , 
9.57, 0.163421, , 
9.58, 0.162654, 3, 0.585
9.60, 0.161531, , 
9.63, 0.158942, , 
9.66, 0.156770, , 
9.69, 0.154270, , 
9.72, 0.152215, , 
9.75, 0.150210, , 
9.78, 0.147974, , 
9.81, 0.146397, , 
9.84, 0.144234, , 
9.87, 0.142334, , 
9.90, 0.140485, , 
9.93, 0.138426, , 
9.96, 0.136748, , 
9.99, 0.134956, , 
10.02, 0.133713, , 
10.05, 0.132194, , 
10.08, 0.130449, , 
10.11, 0.129044, , 
10.14, 0.127382, , 
10.17, 0.125961, , 
10.20, 0.124505, , 
10.23, 0.123071, , 
10.26, 0.121663, , 
10.29, 0.120077, , 
10.32, 0.118745, , 
10.35, 0.117463, , 
10.38, 0.116007, , 
10.41, 0.114716, , 
10.44, 0.113390, , 
10.47, 0.112061, , 
10.50, 0.110713, , 
10.53, 0.109102, , 
10.56, 0.107798, , 
10.59, 0.106529, , 
10.62, 0.105001, , 
10.65, 0.103640, , 
10.68, 0.102377, , 
