Gradient Profiler Text Data File: 20231116_MV_A_40C.csv
Date: 2023-11-16
Time: 18:18:30

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
18.45, 0.084186, , 
18.48, 0.083980, , 
18.51, 0.083774, , 
18.54, 0.083511, , 
18.57, 0.083305, , 
18.60, 0.083079, , 
18.63, 0.082807, , 
18.66, 0.082565, , 
18.69, 0.082375, , 
18.72, 0.082169, , 
18.75, 0.081925, , 
18.78, 0.081677, , 
18.81, 0.081500, , 
18.84, 0.081230, , 
18.87, 0.080973, , 
18.90, 0.080815, , 
18.93, 0.080653, , 
18.96, 0.080485, , 
18.99, 0.080282, , 
19.02, 0.080152, , 
19.05, 0.080047, , 
19.08, 0.079831, , 
19.11, 0.079717, , 
19.14, 0.079644, , 
19.17, 0.079562, , 
19.19, 0.079505, 6, 0.586
19.20, 0.079441, , 
19.23, 0.079283, , 
19.26, 0.079178, , 
19.29, 0.079089, , 
19.32, 0.078956, , 
19.35, 0.078807, , 
19.38, 0.078667, , 
19.41, 0.078594, , 
19.44, 0.078553, , 
19.47, 0.078524, , 
19.50, 0.078470, , 
19.53, 0.078347, , 
19.56, 0.078229, , 
19.59, 0.078137, , 
19.62, 0.078064, , 
19.65, 0.077953, , 
19.68, 0.077769, , 
19.71, 0.077649, , 
19.74, 0.077576, , 
19.77, 0.077528, , 
19.80, 0.077452, , 
19.83, 0.077316, , 
19.86, 0.077192, , 
19.89, 0.077103, , 
19.93, 0.077002, , 
19.95, 0.076897, , 
19.98, 0.076767, , 
20.01, 0.076672, , 
20.04, 0.076561, , 
20.07, 0.076434, , 
20.10, 0.076310, , 
20.13, 0.076196, , 
20.16, 0.076114, , 
20.19, 0.075987, , 
20.22, 0.075866, , 
20.25, 0.075758, , 
20.28, 0.075609, , 
20.31, 0.075444, , 
20.34, 0.075327, , 
20.37, 0.075207, , 
20.40, 0.075121, , 
20.43, 0.074994, , 
20.46, 0.074845, , 
20.49, 0.074712, , 
20.52, 0.074585, , 
20.55, 0.074448, , 
20.58, 0.074284, , 
20.61, 0.074179, , 
20.64, 0.073998, , 
20.67, 0.073798, , 
20.70, 0.073595, , 
20.73, 0.073402, , 
20.76, 0.073249, , 
20.79, 0.073129, , 
20.82, 0.072904, , 
20.85, 0.072713, , 
20.88, 0.072450, , 
20.91, 0.072288, , 
20.94, 0.072206, , 
20.97, 0.072009, , 
21.00, 0.071857, , 
21.03, 0.071717, , 
21.06, 0.071537, , 
21.09, 0.071372, , 
21.12, 0.071238, , 
21.15, 0.071153, , 
21.18, 0.071061, , 
21.21, 0.070877, , 
21.24, 0.070760, , 
21.27, 0.070696, , 
21.30, 0.070633, , 
21.33, 0.070629, , 
21.36, 0.070610, , 
21.39, 0.070598, , 
21.42, 0.070585, , 
21.45, 0.070610, , 
21.48, 0.070620, , 
21.51, 0.070610, , 
21.54, 0.070649, , 
21.57, 0.070626, , 
21.60, 0.070585, , 
21.63, 0.070601, , 
21.66, 0.070617, , 
21.69, 0.070607, , 
21.73, 0.070649, , 
21.75, 0.070725, , 
21.78, 0.070883, , 
21.81, 0.071013, , 
21.84, 0.071175, , 
21.87, 0.071330, , 
21.90, 0.071530, , 
21.94, 0.071825, , 
21.96, 0.072108, , 
21.99, 0.072501, , 
22.02, 0.072809, , 
22.05, 0.073145, , 
22.08, 0.073503, , 
22.11, 0.073890, , 
22.14, 0.074318, , 
22.17, 0.074756, , 
22.20, 0.075238, , 
22.23, 0.075882, , 
22.26, 0.076459, , 
22.29, 0.077049, , 
22.32, 0.077532, , 
22.35, 0.077995, , 
22.38, 0.078702, , 
22.39, 0.078807, 7, 0.586
22.41, 0.079333, , 
22.44, 0.080060, , 
22.47, 0.080738, , 
22.50, 0.081389, , 
22.53, 0.082156, , 
22.56, 0.082667, , 
22.59, 0.083425, , 
22.62, 0.084136, , 
22.65, 0.084827, , 
22.68, 0.085591, , 
22.71, 0.086280, , 
22.74, 0.087076, , 
22.77, 0.087666, , 
22.80, 0.088386, , 
22.83, 0.089198, , 
22.86, 0.089921, , 
22.89, 0.090682, , 
22.92, 0.091336, , 
22.95, 0.091989, , 
22.98, 0.092671, , 
23.01, 0.093331, , 
23.04, 0.094054, , 
23.07, 0.094717, , 
23.10, 0.095367, , 
23.13, 0.095992, , 
23.16, 0.096411, , 
23.19, 0.097102, , 
23.22, 0.097680, , 
23.25, 0.098225, , 
23.28, 0.098787, , 
23.31, 0.099202, , 
23.34, 0.099605, , 
23.37, 0.099872, , 
23.40, 0.100205, , 
23.43, 0.100607, , 
23.46, 0.100928, , 
23.49, 0.101270, , 
23.52, 0.101496, , 
23.55, 0.101727, , 
23.58, 0.101936, , 
23.61, 0.102063, , 
23.64, 0.102168, , 
23.67, 0.102216, , 
23.70, 0.102225, , 
23.73, 0.102231, , 
23.76, 0.102225, , 
23.79, 0.102222, , 
23.82, 0.102235, , 
23.85, 0.102247, , 
23.88, 0.102212, , 
23.91, 0.102111, , 
23.94, 0.101978, , 
23.98, 0.101838, , 
24.00, 0.101718, , 
24.03, 0.101521, , 
24.06, 0.101334, , 
24.09, 0.101128, , 
24.12, 0.100899, , 
24.15, 0.100642, , 
24.18, 0.100363, , 
24.21, 0.100078, , 
24.24, 0.099761, , 
24.27, 0.099440, , 
24.30, 0.099101, , 
24.33, 0.098720, , 
24.36, 0.098416, , 
24.39, 0.098108, , 
24.42, 0.097759, , 
24.45, 0.097372, , 
