Gradient Profiler Text Data File: 2025_1_28_C1_WH.csv
Date: 2025-01-28
Time: 17:17:45

User: Jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
9.00, 0.161131, , 
9.03, 0.158965, , 
9.06, 0.156916, , 
9.09, 0.154898, , 
9.12, 0.153547, , 
9.15, 0.151945, , 
9.18, 0.149956, , 
9.21, 0.148294, , 
9.24, 0.146562, , 
9.27, 0.145037, , 
9.30, 0.143416, , 
9.33, 0.141877, , 
9.36, 0.140456, , 
9.39, 0.138836, , 
9.42, 0.137453, , 
9.45, 0.135911, , 
9.49, 0.134826, , 
9.51, 0.133821, , 
9.54, 0.132301, , 
9.57, 0.131017, , 
9.59, 0.130481, 3, 0.585
9.60, 0.129729, , 
9.63, 0.128593, , 
9.66, 0.127337, , 
9.69, 0.126110, , 
9.72, 0.125101, , 
9.75, 0.123705, , 
9.78, 0.122554, , 
9.81, 0.121333, , 
9.84, 0.120216, , 
9.87, 0.119284, , 
9.90, 0.118002, , 
9.93, 0.116959, , 
9.96, 0.115909, , 
9.99, 0.114945, , 
10.02, 0.113968, , 
10.05, 0.113003, , 
10.08, 0.112353, , 
10.11, 0.111249, , 
10.14, 0.110295, , 
10.17, 0.109451, , 
10.20, 0.108632, , 
10.23, 0.107862, , 
10.26, 0.107002, , 
10.29, 0.106200, , 
10.32, 0.105651, , 
10.35, 0.105080, , 
10.38, 0.104265, , 
10.41, 0.103713, , 
10.44, 0.103063, , 
10.47, 0.102463, , 
10.50, 0.101911, , 
10.53, 0.101302, , 
10.56, 0.100842, , 
10.59, 0.100141, , 
10.62, 0.099513, , 
10.65, 0.099050, , 
10.68, 0.098682, , 
10.71, 0.097965, , 
10.74, 0.097432, , 
10.77, 0.097080, , 
10.80, 0.096706, , 
10.83, 0.096110, , 
10.86, 0.095631, , 
10.89, 0.095174, , 
10.92, 0.094793, , 
10.95, 0.094254, , 
10.98, 0.093731, , 
11.01, 0.093347, , 
11.04, 0.092915, , 
11.07, 0.092383, , 
11.10, 0.091999, , 
11.13, 0.091732, , 
11.16, 0.091406, , 
11.19, 0.090971, , 
11.22, 0.090587, , 
11.25, 0.090343, , 
11.28, 0.090054, , 
11.31, 0.089588, , 
11.34, 0.089261, , 
11.37, 0.089055, , 
11.40, 0.088741, , 
11.43, 0.088345, , 
11.46, 0.088075, , 
11.49, 0.087891, , 
11.52, 0.087542, , 
11.55, 0.087168, , 
11.58, 0.086870, , 
11.61, 0.086648, , 
11.64, 0.086324, , 
11.67, 0.085931, , 
11.70, 0.085658, , 
11.73, 0.085427, , 
11.76, 0.085132, , 
11.79, 0.084703, , 
11.82, 0.084440, , 
11.85, 0.084253, , 
11.88, 0.083948, , 
11.91, 0.083666, , 
11.94, 0.083403, , 
11.97, 0.083105, , 
12.00, 0.082848, , 
12.03, 0.082470, , 
12.06, 0.082305, , 
12.09, 0.082153, , 
12.12, 0.081849, , 
12.15, 0.081535, , 
12.19, 0.081360, , 
12.21, 0.081208, , 
12.24, 0.080910, , 
12.27, 0.080621, , 
12.30, 0.080399, , 
12.33, 0.080275, , 
12.36, 0.079933, , 
12.39, 0.079638, , 
12.42, 0.079501, , 
12.45, 0.079336, , 
12.48, 0.079016, , 
12.51, 0.078813, , 
12.54, 0.078648, , 
12.57, 0.078420, , 
12.60, 0.077976, , 
12.63, 0.077671, , 
12.66, 0.077494, , 
12.69, 0.077205, , 
12.72, 0.076815, , 
12.75, 0.076580, , 
12.78, 0.076348, 4, 0.585
12.79, 0.076320, , 
12.81, 0.076063, , 
12.84, 0.075682, , 
12.87, 0.075457, , 
12.90, 0.075299, , 
12.93, 0.074946, , 
12.96, 0.074594, , 
12.99, 0.074274, , 
13.02, 0.074093, , 
13.05, 0.073928, , 
13.08, 0.073554, , 
13.11, 0.073246, , 
13.14, 0.073081, , 
13.17, 0.072694, , 
13.20, 0.072368, , 
13.23, 0.072168, , 
13.26, 0.071993, , 
13.29, 0.071606, , 
13.32, 0.071213, , 
13.35, 0.070975, , 
13.38, 0.070591, , 
13.41, 0.070233, , 
13.44, 0.069751, , 
13.47, 0.069484, , 
13.50, 0.069275, , 
13.53, 0.068834, , 
13.56, 0.068396, , 
13.59, 0.068063, , 
13.62, 0.067575, , 
13.65, 0.067251, , 
13.68, 0.066842, , 
13.71, 0.066535, , 
13.74, 0.066278, , 
13.77, 0.065783, , 
13.80, 0.065259, , 
13.83, 0.064860, , 
13.87, 0.064485, , 
13.89, 0.064168, , 
13.92, 0.063772, , 
13.95, 0.063477, , 
13.98, 0.063109, , 
14.01, 0.062614, , 
14.04, 0.062252, , 
14.07, 0.061919, , 
14.10, 0.061640, , 
14.13, 0.061222, , 
14.16, 0.060819, , 
14.19, 0.060568, , 
14.22, 0.060283, , 
14.25, 0.059858, , 
14.28, 0.059423, , 
14.31, 0.059125, , 
14.34, 0.058846, , 
14.37, 0.058494, , 
14.40, 0.058246, , 
14.43, 0.058100, , 
14.46, 0.057780, , 
14.49, 0.057412, , 
14.52, 0.057114, , 
14.55, 0.056974, , 
14.58, 0.056774, , 
14.61, 0.056470, , 
14.64, 0.056197, , 
14.67, 0.055985, , 
14.70, 0.055747, , 
14.73, 0.055458, , 
14.76, 0.055239, , 
14.79, 0.055014, , 
14.82, 0.054760, , 
14.85, 0.054475, , 
14.88, 0.054338, , 
14.91, 0.054307, , 
14.94, 0.054059, , 
14.97, 0.053821, , 
15.00, 0.053704, , 
