Gradient Profiler Text Data File: 20240419_BY4742_40.csv
Date: 2024-04-19
Time: 15:29:36

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
10.14, 0.113505, , 
10.17, 0.113543, , 
10.20, 0.113673, , 
10.23, 0.113863, , 
10.26, 0.113885, , 
10.29, 0.113971, , 
10.32, 0.114110, , 
10.35, 0.114266, , 
10.38, 0.114339, , 
10.41, 0.114380, , 
10.44, 0.114589, , 
10.47, 0.114723, , 
10.50, 0.114675, , 
10.53, 0.114672, , 
10.56, 0.114697, , 
10.59, 0.114767, , 
10.62, 0.114735, , 
10.65, 0.114653, , 
10.68, 0.114719, , 
10.71, 0.114767, , 
10.74, 0.114643, , 
10.77, 0.114485, , 
10.80, 0.114434, , 
10.83, 0.114329, , 
10.86, 0.114180, , 
10.89, 0.114015, , 
10.92, 0.113920, , 
10.95, 0.113790, , 
10.98, 0.113533, , 
11.01, 0.113371, , 
11.04, 0.113210, , 
11.07, 0.112997, , 
11.10, 0.112712, , 
11.13, 0.112483, , 
11.16, 0.112350, , 
11.19, 0.112077, , 
11.22, 0.111776, , 
11.25, 0.111551, , 
11.28, 0.111243, , 
11.31, 0.110999, , 
11.34, 0.110621, , 
11.37, 0.110510, , 
11.40, 0.110320, , 
11.43, 0.109854, , 
11.46, 0.109574, , 
11.49, 0.109333, , 
11.52, 0.109080, , 
11.55, 0.108693, , 
11.58, 0.108303, , 
11.61, 0.108084, , 
11.64, 0.107687, , 
11.67, 0.107367, , 
11.70, 0.107062, , 
11.73, 0.106786, , 
11.76, 0.106368, , 
11.79, 0.105952, , 
11.82, 0.105533, , 
11.85, 0.105159, , 
11.88, 0.104747, , 
11.91, 0.104078, , 
11.94, 0.103754, , 
11.97, 0.103599, , 
12.00, 0.103151, , 
12.03, 0.102726, , 
12.06, 0.102330, , 
12.09, 0.102038, , 
12.12, 0.101565, , 
12.15, 0.100991, , 
12.18, 0.100630, , 
12.21, 0.100208, , 
12.24, 0.099700, , 
12.27, 0.099180, , 
12.30, 0.098768, , 
12.33, 0.098558, , 
12.36, 0.098200, , 
12.39, 0.097813, , 
12.42, 0.097518, , 
12.45, 0.097064, , 
12.48, 0.096643, , 
12.51, 0.096198, , 
12.54, 0.095894, , 
12.57, 0.095596, , 
12.60, 0.095088, , 
12.63, 0.094733, , 
12.66, 0.094340, , 
12.69, 0.093991, , 
12.72, 0.093578, , 
12.75, 0.093195, , 
12.78, 0.092928, 4, 0.584
12.79, 0.092871, , 
12.81, 0.092567, , 
12.84, 0.092113, , 
12.87, 0.091723, , 
12.90, 0.091469, , 
12.93, 0.091123, , 
12.96, 0.090714, , 
12.99, 0.090438, , 
13.02, 0.090089, , 
13.05, 0.089794, , 
13.08, 0.089395, , 
13.11, 0.089106, , 
13.14, 0.088928, , 
13.17, 0.088573, , 
13.20, 0.088237, , 
13.23, 0.087967, , 
13.26, 0.087882, , 
13.29, 0.087618, , 
13.32, 0.087257, , 
13.35, 0.087152, , 
13.38, 0.087032, , 
13.41, 0.086870, , 
13.44, 0.086600, , 
13.47, 0.086445, , 
13.50, 0.086378, , 
13.53, 0.086223, , 
13.56, 0.086048, , 
13.59, 0.085902, , 
13.62, 0.085861, , 
13.65, 0.085630, , 
13.68, 0.085449, , 
13.71, 0.085366, , 
13.74, 0.085277, , 
13.77, 0.085100, , 
13.80, 0.084989, , 
13.83, 0.084929, , 
13.86, 0.084795, , 
13.89, 0.084662, , 
13.92, 0.084532, , 
13.95, 0.084557, , 
13.98, 0.084516, , 
14.01, 0.084358, , 
14.04, 0.084215, , 
14.07, 0.084215, , 
14.10, 0.084186, , 
14.13, 0.083967, , 
14.16, 0.083847, , 
14.19, 0.083875, , 
14.22, 0.083736, , 
14.25, 0.083631, , 
14.28, 0.083619, , 
14.31, 0.083672, , 
14.34, 0.083647, , 
14.37, 0.083406, , 
14.40, 0.083266, , 
14.43, 0.083289, , 
14.46, 0.083174, , 
14.49, 0.082968, , 
14.52, 0.082937, , 
14.55, 0.083035, , 
14.59, 0.082959, , 
14.61, 0.082899, , 
14.64, 0.082807, , 
14.67, 0.082724, , 
14.70, 0.082610, , 
14.73, 0.082432, , 
14.76, 0.082432, , 
14.80, 0.082366, , 
14.82, 0.082223, , 
14.85, 0.082112, , 
14.88, 0.082048, , 
14.91, 0.081903, , 
14.94, 0.081760, , 
14.98, 0.081601, , 
15.00, 0.081516, , 
15.03, 0.081427, , 
15.06, 0.081205, , 
15.09, 0.081043, , 
15.12, 0.080932, , 
15.15, 0.080843, , 
15.18, 0.080608, , 
15.21, 0.080415, , 
15.24, 0.080317, , 
15.27, 0.080183, , 
15.30, 0.080015, , 
15.33, 0.079844, , 
15.36, 0.079777, , 
15.39, 0.079711, , 
15.42, 0.079447, , 
15.45, 0.079340, , 
15.48, 0.079321, , 
15.51, 0.079187, , 
15.54, 0.079060, , 
15.57, 0.078896, , 
15.60, 0.078848, , 
15.63, 0.078743, , 
15.66, 0.078569, , 
15.69, 0.078486, , 
15.72, 0.078363, , 
15.75, 0.078274, , 
15.78, 0.078096, , 
15.81, 0.078080, , 
15.84, 0.078087, , 
15.87, 0.077887, , 
15.90, 0.077643, , 
15.93, 0.077601, , 
15.96, 0.077608, , 
15.99, 0.077547, 5, 0.587
16.00, 0.077544, , 
16.02, 0.077516, , 
16.05, 0.077563, , 
16.08, 0.077630, , 
16.11, 0.077563, , 
16.14, 0.077538, , 
16.17, 0.077595, , 
16.20, 0.077655, , 
16.23, 0.077649, , 
16.26, 0.077763, , 
16.29, 0.077957, , 
16.32, 0.078131, , 
16.35, 0.078198, , 
16.38, 0.078325, , 
16.41, 0.078712, , 
16.44, 0.078924, , 
16.47, 0.079013, , 
16.50, 0.079355, , 
16.53, 0.079717, , 
16.56, 0.080063, , 
16.59, 0.080374, , 
16.62, 0.080713, , 
16.65, 0.081332, , 
16.68, 0.081880, , 
16.71, 0.082337, , 
16.74, 0.082829, , 
16.77, 0.083400, , 
16.80, 0.084161, , 
16.83, 0.084884, , 
16.86, 0.085661, , 
16.89, 0.086438, , 
16.92, 0.087196, , 
16.95, 0.088012, , 
16.98, 0.088887, , 
17.01, 0.089962, , 
17.04, 0.090939, , 
17.07, 0.091812, , 
17.10, 0.093096, , 
17.13, 0.093981, , 
17.16, 0.095110, , 
17.19, 0.096129, , 
17.22, 0.097432, , 
17.25, 0.098898, , 
17.28, 0.100030, , 
17.31, 0.101134, , 
17.34, 0.102609, , 
17.38, 0.103865, , 
17.40, 0.104975, , 
17.43, 0.106136, , 
17.46, 0.107402, , 
17.49, 0.108823, , 
17.52, 0.109901, , 
17.55, 0.111214, , 
17.58, 0.112163, , 
17.61, 0.113251, , 
17.64, 0.114355, , 
17.67, 0.115332, , 
17.70, 0.116670, , 
17.73, 0.117638, , 
17.76, 0.118396, , 
17.79, 0.119097, , 
17.82, 0.119959, , 
17.85, 0.120692, , 
17.88, 0.121399, , 
17.91, 0.122018, , 
