Gradient Profiler Text Data File: 4-C4_BY4741_30_012126.csv
Date: 2026-01-21
Time: 16:09:27

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
16.59, 0.095967, , 
16.63, 0.095244, , 
16.65, 0.094711, , 
16.68, 0.094216, , 
16.71, 0.093702, , 
16.74, 0.093172, , 
16.77, 0.092605, , 
16.80, 0.092164, , 
16.84, 0.091694, , 
16.86, 0.091218, , 
16.89, 0.090854, , 
16.92, 0.090438, , 
16.95, 0.089953, , 
16.98, 0.089407, , 
17.01, 0.088846, , 
17.04, 0.088503, , 
17.07, 0.088002, , 
17.10, 0.087523, , 
17.13, 0.087085, , 
17.16, 0.086660, , 
17.19, 0.086264, , 
17.22, 0.085782, , 
17.25, 0.085395, , 
17.28, 0.084951, , 
17.31, 0.084437, , 
17.34, 0.083952, , 
17.37, 0.083454, , 
17.40, 0.083003, , 
17.43, 0.082515, , 
17.46, 0.082061, , 
17.49, 0.081693, , 
17.52, 0.081370, , 
17.55, 0.081005, , 
17.58, 0.080586, , 
17.61, 0.080202, , 
17.64, 0.079901, , 
17.67, 0.079587, , 
17.70, 0.079263, , 
17.73, 0.079041, , 
17.76, 0.078810, , 
17.79, 0.078582, , 
17.82, 0.078385, , 
17.86, 0.078252, , 
17.88, 0.078068, , 
17.91, 0.077808, , 
17.94, 0.077658, , 
17.97, 0.077497, , 
18.00, 0.077300, , 
18.03, 0.077053, , 
18.06, 0.076862, , 
18.09, 0.076751, , 
18.12, 0.076612, , 
