Gradient Profiler Text Data File: 5-C5_eIF3b_DMSO_061825.csv
Date: 2025-06-18
Time: 15:13:16

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
8.19, 0.355802, , 
8.22, 0.351412, , 
8.25, 0.346347, , 
8.28, 0.342106, , 
8.31, 0.337887, , 
8.34, 0.333012, , 
8.37, 0.329650, , 
8.40, 0.325111, , 
8.43, 0.321355, , 
8.46, 0.317774, , 
8.49, 0.313819, , 
8.52, 0.310685, , 
8.55, 0.307678, , 
8.58, 0.304591, , 
8.61, 0.301461, , 
8.64, 0.297784, , 
8.67, 0.294651, , 
8.70, 0.291025, , 
8.73, 0.288043, , 
8.76, 0.285125, , 
8.79, 0.282251, , 
8.82, 0.279447, , 
8.85, 0.276260, , 
8.88, 0.273516, , 
8.91, 0.270664, , 
8.94, 0.267156, , 
8.97, 0.263959, , 
9.00, 0.260704, , 
9.03, 0.257361, , 
9.06, 0.253311, , 
9.09, 0.249844, , 
9.12, 0.246497, , 
9.15, 0.242615, , 
9.18, 0.239833, , 
9.21, 0.236163, , 
9.24, 0.233166, , 
9.27, 0.230251, , 
9.30, 0.226895, , 
9.33, 0.224123, , 
9.37, 0.221065, , 
9.39, 0.218981, , 
9.42, 0.216573, , 
9.45, 0.213991, , 
9.48, 0.212037, , 
9.51, 0.209820, , 
9.54, 0.207958, , 
9.57, 0.206249, , 
9.59, 0.205440, 3, 0.586
9.60, 0.204625, , 
9.63, 0.202969, , 
9.66, 0.201018, , 
9.69, 0.199486, , 
9.72, 0.197999, , 
9.75, 0.196187, , 
9.78, 0.194909, , 
9.81, 0.193136, , 
9.84, 0.191531, , 
9.87, 0.189859, , 
9.90, 0.188140, , 
9.93, 0.186123, , 
9.96, 0.184375, , 
9.99, 0.182326, , 
10.02, 0.180543, , 
10.05, 0.178989, , 
10.08, 0.176797, , 
10.11, 0.174494, , 
10.14, 0.172534, , 
10.17, 0.170698, , 
10.20, 0.168934, , 
10.23, 0.167224, , 
10.26, 0.165312, , 
10.29, 0.163761, , 
10.32, 0.162260, , 
10.35, 0.160579, , 
10.39, 0.159253, , 
10.41, 0.158096, , 
10.44, 0.157017, , 
10.47, 0.155910, , 
10.50, 0.154654, , 
10.53, 0.153699, , 
10.56, 0.152738, , 
10.60, 0.151913, , 
10.62, 0.151228, , 
10.65, 0.150289, , 
10.68, 0.149506, , 
10.71, 0.148624, , 
10.74, 0.147907, , 
10.77, 0.147260, , 
10.80, 0.146588, , 
10.83, 0.145788, , 
10.86, 0.144954, , 
10.89, 0.144285, , 
10.92, 0.143552, , 
10.95, 0.142661, , 
10.98, 0.142033, , 
11.01, 0.141205, , 
11.04, 0.140425, , 
11.07, 0.139556, , 
11.10, 0.138645, , 
11.13, 0.137938, , 
11.16, 0.137062, , 
11.19, 0.136273, , 
11.22, 0.135673, , 
11.25, 0.134953, , 
11.28, 0.134319, , 
11.31, 0.133573, , 
11.34, 0.132990, , 
11.37, 0.132511, , 
11.40, 0.131978, , 
11.43, 0.131594, , 
11.46, 0.131236, , 
11.49, 0.130972, , 
11.52, 0.130582, , 
11.55, 0.130091, , 
11.58, 0.129732, , 
11.61, 0.129358, , 
11.64, 0.129079, , 
11.67, 0.128803, , 
11.70, 0.128559, , 
11.73, 0.128349, , 
11.76, 0.128051, , 
11.79, 0.127826, , 
11.82, 0.127651, , 
11.85, 0.127385, , 
11.88, 0.127036, , 
11.91, 0.126582, , 
11.94, 0.126173, , 
11.97, 0.125748, , 
12.00, 0.125218, , 
12.03, 0.124762, , 
12.06, 0.124343, , 
12.09, 0.123896, , 
12.12, 0.123423, , 
12.15, 0.122932, , 
12.18, 0.122532, , 
12.21, 0.122097, , 
12.25, 0.121552, , 
12.27, 0.121203, , 
12.30, 0.120832, , 
12.33, 0.120543, , 
12.36, 0.120232, , 
12.39, 0.119956, , 
12.42, 0.119744, , 
12.45, 0.119525, , 
12.48, 0.119268, , 
12.51, 0.119119, , 
12.54, 0.119030, , 
12.57, 0.118944, , 
12.60, 0.118732, , 
12.63, 0.118608, , 
12.66, 0.118526, , 
12.69, 0.118342, , 
12.72, 0.118151, , 
12.75, 0.118015, , 
12.78, 0.117879, , 
12.79, 0.117828, 4, 0.586
12.81, 0.117695, , 
12.84, 0.117463, , 
12.87, 0.117314, , 
12.90, 0.117082, , 
12.93, 0.116826, , 
12.96, 0.116603, , 
12.99, 0.116353, , 
13.02, 0.116058, , 
13.05, 0.115608, , 
13.08, 0.115347, , 
13.11, 0.115084, , 
13.14, 0.114738, , 
13.17, 0.114364, , 
13.20, 0.113933, , 
13.23, 0.113692, , 
13.26, 0.113400, , 
13.29, 0.113029, , 
13.32, 0.112731, , 
13.35, 0.112439, , 
13.38, 0.112112, , 
13.41, 0.111782, , 
13.44, 0.111459, , 
13.47, 0.111179, , 
13.50, 0.110900, , 
13.53, 0.110590, , 
13.56, 0.110282, , 
13.59, 0.109904, , 
13.62, 0.109562, , 
13.65, 0.109213, , 
13.68, 0.108858, , 
13.71, 0.108537, , 
13.74, 0.108182, , 
13.77, 0.107725, , 
13.80, 0.107275, , 
13.83, 0.106831, , 
13.86, 0.106390, , 
13.89, 0.105930, , 
13.92, 0.105416, , 
13.95, 0.105026, , 
13.98, 0.104588, , 
14.01, 0.104109, , 
14.04, 0.103649, , 
14.07, 0.103196, , 
14.10, 0.102748, , 
14.13, 0.102209, , 
14.16, 0.101800, , 
14.19, 0.101483, , 
14.22, 0.100960, , 
14.25, 0.100506, , 
14.28, 0.100024, , 
14.31, 0.099592, , 
14.34, 0.099164, , 
14.37, 0.098723, , 
14.40, 0.098371, , 
14.43, 0.098045, , 
14.46, 0.097677, , 
14.49, 0.097274, , 
14.52, 0.096858, , 
14.55, 0.096531, , 
14.58, 0.096221, , 
14.61, 0.095792, , 
14.64, 0.095494, , 
14.67, 0.095057, , 
14.70, 0.094638, , 
14.73, 0.094175, , 
14.76, 0.093731, , 
14.79, 0.093388, , 
14.82, 0.093061, , 
14.85, 0.092678, , 
14.88, 0.092319, , 
14.91, 0.092005, , 
14.94, 0.091485, , 
14.97, 0.091057, , 
15.00, 0.090581, , 
15.03, 0.090197, , 
15.06, 0.089842, , 
15.09, 0.089531, , 
15.12, 0.089160, , 
15.15, 0.088770, , 
15.18, 0.088332, , 
15.21, 0.087977, , 
15.25, 0.087691, , 
15.27, 0.087365, , 
15.30, 0.087025, , 
15.33, 0.086771, , 
15.36, 0.086445, , 
15.39, 0.086124, , 
15.42, 0.085858, , 
15.45, 0.085591, , 
15.48, 0.085347, , 
15.51, 0.085122, , 
15.54, 0.084871, , 
15.57, 0.084580, , 
15.60, 0.084408, , 
15.63, 0.084164, , 
15.66, 0.083904, , 
15.69, 0.083714, , 
15.72, 0.083482, , 
15.75, 0.083301, , 
15.78, 0.083054, , 
15.81, 0.082851, , 
15.84, 0.082718, , 
